date,product_id,category,price,user_id,age,gender,location,number_of_reviews,average_rating,purchase_frequency,ad_spend,sales
2042-08-12,P8260,Furniture,947.11,U608,33,Male,IL,1,3.6,2,969.94,667.31
2042-08-13,P8261,Clothing,254.25,U547,59,Female,IL,9,4.1,7,1331.94,4372.33
2042-08-14,P8262,Books,160.73,U778,29,Female,NV,12,3.8,3,1795.81,2316.59
2042-08-15,P8263,Furniture,773.85,U435,48,Female,NV,0,3.1,8,390.41,2736.8
2042-08-16,P8264,Books,417.93,U709,42,Male,CA,29,4.0,9,534.01,4913.92
2042-08-17,P8265,Furniture,790.08,U701,20,Male,TX,4,3.7,3,550.9,2151.24
2042-08-18,P8266,Furniture,407.61,U254,57,Male,WA,27,2.8,5,1817.29,1571.4
2042-08-19,P8267,Furniture,876.14,U367,21,Female,TX,42,4.3,5,1494.63,3894.53
2042-08-20,P8268,Clothing,291.56,U531,40,Male,CA,36,3.2,9,469.97,4321.88
2042-08-21,P8269,Clothing,218.7,U714,18,Female,WA,22,1.0,1,685.02,898.17
2042-08-22,P8270,Clothing,987.04,U249,50,Female,CA,26,2.1,6,1048.26,2335.75
2042-08-23,P8271,Electronics,69.9,U958,28,Male,IL,23,3.4,4,1741.67,4302.21
2042-08-24,P8272,Electronics,62.5,U580,54,Male,CA,33,3.0,4,1388.89,1365.7
2042-08-25,P8273,Electronics,53.35,U903,21,Female,CA,19,1.8,8,443.25,89.85
2042-08-26,P8274,Books,98.88,U989,23,Female,IL,19,4.8,6,1774.17,4449.64
2042-08-27,P8275,Furniture,152.75,U192,59,Female,NY,13,1.7,4,412.99,2602.25
2042-08-28,P8276,Furniture,227.2,U649,35,Female,FL,44,3.1,4,522.31,3497.53
2042-08-29,P8277,Electronics,529.32,U592,27,Male,FL,30,3.9,6,1622.91,3572.24
2042-08-30,P8278,Books,29.27,U36,49,Female,NV,27,3.9,1,99.99,2903.43
2042-08-31,P8279,Books,35.4,U612,27,Male,FL,20,1.9,6,284.92,3022.58
2042-09-01,P8280,Books,522.67,U346,37,Female,WA,1,2.0,2,763.32,1413.75
2042-09-02,P8281,Books,885.51,U354,39,Female,WA,9,3.9,5,1202.82,2545.61
2042-09-03,P8282,Books,616.93,U316,57,Female,FL,41,3.4,4,1068.47,4025.4
2042-09-04,P8283,Electronics,820.07,U157,47,Male,TX,19,2.3,5,1561.9,1707.45
2042-09-05,P8284,Clothing,607.73,U643,61,Female,OR,9,1.3,6,1200.43,3272.57
2042-09-06,P8285,Books,536.99,U841,20,Male,FL,38,4.1,2,1294.72,4603.54
2042-09-07,P8286,Electronics,464.33,U665,45,Male,WA,14,3.4,6,232.65,4817.06
2042-09-08,P8287,Electronics,733.77,U748,23,Female,CA,13,2.6,2,837.07,2681.22
2042-09-09,P8288,Books,28.8,U980,34,Male,NY,39,3.7,3,143.01,1380.4
2042-09-10,P8289,Furniture,199.36,U969,22,Female,TX,0,2.7,8,1390.88,2833.8
2042-09-11,P8290,Electronics,521.39,U540,64,Male,OR,22,2.7,5,589.11,3837.26
2042-09-12,P8291,Books,93.18,U168,46,Female,WA,28,3.6,6,787.62,1873.59
2042-09-13,P8292,Books,214.23,U427,53,Male,WA,46,4.3,3,1055.85,2765.96
2042-09-14,P8293,Electronics,819.0,U318,20,Male,FL,17,4.1,5,1147.85,1708.18
2042-09-15,P8294,Electronics,522.45,U908,45,Female,NV,9,4.1,9,1288.03,1444.66
2042-09-16,P8295,Clothing,506.92,U228,52,Female,TX,11,4.8,9,720.41,2360.05
2042-09-17,P8296,Furniture,814.1,U305,32,Female,TX,7,3.1,9,1914.43,150.71
2042-09-18,P8297,Books,994.48,U479,58,Male,IL,31,3.0,4,1481.81,4972.5
2042-09-19,P8298,Furniture,638.03,U268,47,Male,NV,23,4.4,7,1875.74,3660.25
2042-09-20,P8299,Books,971.6,U53,42,Female,CA,21,3.2,5,948.56,2844.4
2042-09-21,P8300,Clothing,394.52,U332,53,Female,FL,48,1.1,8,742.14,3166.29
2042-09-22,P8301,Furniture,421.48,U700,47,Female,FL,20,1.7,6,94.53,3180.01
2042-09-23,P8302,Electronics,955.27,U798,45,Female,WA,42,1.3,5,725.27,1973.96
2042-09-24,P8303,Clothing,624.37,U280,18,Male,CA,7,1.7,3,842.72,2467.58
2042-09-25,P8304,Electronics,402.42,U210,39,Male,CA,1,4.9,4,774.01,2760.49
2042-09-26,P8305,Electronics,594.99,U691,33,Male,CA,48,4.9,2,1981.13,2414.13
2042-09-27,P8306,Clothing,659.75,U270,30,Female,IL,45,1.8,1,1267.75,682.43
2042-09-28,P8307,Books,573.2,U177,33,Male,OR,44,4.8,9,416.53,167.78
2042-09-29,P8308,Books,340.9,U585,42,Male,TX,9,2.7,1,1960.36,1976.66
2042-09-30,P8309,Furniture,411.09,U866,64,Female,TX,9,1.3,6,1866.58,2291.1
2042-10-01,P8310,Books,184.6,U67,39,Female,OR,36,2.7,7,65.49,2514.95
2042-10-02,P8311,Clothing,625.88,U708,33,Male,TX,40,1.0,7,637.33,2051.03
2042-10-03,P8312,Books,250.35,U896,32,Female,NY,42,1.6,8,215.97,430.28
2042-10-04,P8313,Electronics,638.69,U619,31,Female,TX,17,4.2,1,828.79,842.96
2042-10-05,P8314,Furniture,691.63,U427,27,Female,OR,2,1.9,4,570.02,840.82
2042-10-06,P8315,Books,233.81,U667,35,Female,TX,41,3.1,5,585.36,1225.21
2042-10-07,P8316,Books,212.12,U26,46,Male,CA,48,1.3,8,1983.28,1436.78
2042-10-08,P8317,Electronics,314.55,U114,52,Male,IL,37,2.4,2,1286.98,3410.44
2042-10-09,P8318,Clothing,337.61,U442,47,Female,IL,27,4.1,8,396.62,3056.98
2042-10-10,P8319,Books,941.79,U371,58,Female,OR,28,4.8,1,1983.98,1254.21
2042-10-11,P8320,Furniture,707.95,U771,53,Female,NY,15,4.4,4,72.56,2136.87
2042-10-12,P8321,Electronics,110.39,U455,57,Male,CA,18,4.7,6,874.76,1268.76
2042-10-13,P8322,Electronics,199.03,U285,46,Male,NV,42,4.7,1,1220.56,1702.34
2042-10-14,P8323,Books,578.75,U954,60,Male,IL,30,4.4,1,334.24,947.26
2042-10-15,P8324,Furniture,493.79,U299,35,Female,NV,16,4.2,8,879.49,1813.91
2042-10-16,P8325,Books,390.88,U106,43,Female,FL,13,1.2,4,582.96,2338.88
2042-10-17,P8326,Books,732.91,U412,34,Male,WA,5,1.9,5,1820.75,1278.79
2042-10-18,P8327,Books,982.23,U845,28,Female,WA,38,3.3,6,440.33,2265.33
2042-10-19,P8328,Electronics,710.21,U711,26,Female,TX,11,2.4,8,185.64,690.86
2042-10-20,P8329,Furniture,263.07,U181,34,Female,IL,2,1.5,3,1284.8,87.59
2042-10-21,P8330,Furniture,242.25,U810,42,Male,NY,18,2.8,8,1011.25,3370.4
2042-10-22,P8331,Furniture,750.61,U328,29,Male,IL,48,1.9,6,1114.32,1266.69
2042-10-23,P8332,Furniture,47.62,U512,27,Female,NV,36,2.3,8,466.19,4798.01
2042-10-24,P8333,Electronics,665.66,U75,51,Female,OR,22,1.2,9,1165.7,1300.63
2042-10-25,P8334,Clothing,41.8,U85,52,Female,IL,28,1.8,7,794.14,2669.92
2042-10-26,P8335,Books,669.72,U117,58,Female,CA,23,4.8,5,1874.43,2295.48
2042-10-27,P8336,Furniture,327.37,U985,41,Male,OR,3,3.9,4,579.47,1591.33
2042-10-28,P8337,Books,52.96,U922,18,Male,FL,4,3.5,4,264.26,1975.01
2042-10-29,P8338,Furniture,156.59,U933,40,Female,NV,43,4.4,6,1540.4,4550.2
2042-10-30,P8339,Electronics,687.66,U503,22,Male,WA,22,4.0,2,1666.5,3003.97
2042-10-31,P8340,Furniture,273.02,U241,57,Male,WA,8,4.9,5,1806.3,194.48
2042-11-01,P8341,Electronics,865.88,U176,50,Female,CA,10,4.9,6,472.25,496.86
2042-11-02,P8342,Furniture,557.65,U779,50,Female,CA,47,2.2,8,712.57,4338.01
2042-11-03,P8343,Clothing,891.59,U925,55,Male,NV,12,2.6,5,421.3,4950.76
2042-11-04,P8344,Clothing,70.17,U810,54,Male,IL,20,2.0,6,476.31,473.08
2042-11-05,P8345,Electronics,616.21,U975,58,Male,TX,2,2.1,7,1023.59,4385.29
2042-11-06,P8346,Books,701.41,U356,60,Male,OR,14,3.9,6,1630.47,2193.43
2042-11-07,P8347,Electronics,246.86,U211,37,Female,IL,15,2.5,9,1975.11,4075.17
2042-11-08,P8348,Books,453.95,U547,48,Male,CA,19,1.8,6,1560.78,156.7
2042-11-09,P8349,Clothing,768.75,U990,24,Female,NV,3,1.8,9,1409.7,4659.77
2042-11-10,P8350,Clothing,109.24,U515,25,Female,NV,49,2.2,7,720.92,679.88
2042-11-11,P8351,Books,589.63,U68,33,Female,IL,8,4.8,6,570.28,2662.68
2042-11-12,P8352,Electronics,633.58,U175,51,Female,CA,8,1.5,2,1181.71,1628.21
2042-11-13,P8353,Books,898.0,U948,59,Male,WA,1,1.2,5,1587.9,1114.66
2042-11-14,P8354,Clothing,355.46,U370,26,Female,WA,17,1.5,1,548.56,3564.56
2042-11-15,P8355,Clothing,392.88,U708,39,Male,IL,8,1.5,4,1076.58,555.66
2042-11-16,P8356,Electronics,868.37,U201,52,Female,NY,34,3.7,4,961.2,947.09
2042-11-17,P8357,Furniture,463.48,U458,61,Male,NV,11,4.9,1,188.61,1946.62
2042-11-18,P8358,Clothing,13.05,U314,63,Female,WA,26,3.6,3,1439.4,1088.79
2042-11-19,P8359,Books,743.15,U831,59,Female,CA,48,1.9,4,924.92,1264.32
2042-11-20,P8360,Books,192.54,U879,22,Male,IL,16,3.7,6,467.61,2378.82
2042-11-21,P8361,Clothing,618.12,U540,27,Male,FL,25,2.3,5,277.05,613.16
2042-11-22,P8362,Electronics,932.62,U658,22,Male,NY,6,2.6,6,1558.11,828.07
2042-11-23,P8363,Books,501.07,U437,24,Male,NV,26,1.1,5,1160.98,682.06
2042-11-24,P8364,Books,122.32,U962,58,Female,OR,31,4.9,1,968.01,3790.58
2042-11-25,P8365,Books,579.73,U583,27,Male,TX,38,1.4,1,267.88,1384.52
2042-11-26,P8366,Furniture,83.44,U918,23,Female,OR,40,4.3,1,1624.13,4768.39
2042-11-27,P8367,Electronics,235.33,U493,35,Female,NY,7,1.0,7,677.57,3553.28
2042-11-28,P8368,Electronics,332.58,U304,48,Female,CA,21,2.6,2,1691.86,1957.09
2042-11-29,P8369,Furniture,334.15,U297,26,Female,FL,36,4.1,1,940.82,1841.58
2042-11-30,P8370,Clothing,700.44,U741,19,Male,OR,36,3.6,9,784.75,4355.79
2042-12-01,P8371,Furniture,678.49,U638,64,Male,FL,0,4.4,4,1647.72,2563.59
2042-12-02,P8372,Electronics,260.17,U390,26,Female,NY,46,1.9,2,600.72,1610.75
2042-12-03,P8373,Clothing,472.59,U596,37,Female,TX,32,2.4,2,233.16,1040.9
2042-12-04,P8374,Electronics,759.26,U79,55,Female,CA,0,1.9,1,1801.05,320.38
2042-12-05,P8375,Clothing,135.97,U425,28,Male,CA,27,4.4,1,234.81,60.53
2042-12-06,P8376,Electronics,411.18,U993,20,Male,FL,39,3.9,7,1909.31,3975.47
2042-12-07,P8377,Clothing,990.95,U755,37,Female,FL,7,1.3,4,1812.51,4246.25
2042-12-08,P8378,Clothing,547.35,U35,23,Male,WA,23,3.5,1,1019.54,2354.35
2042-12-09,P8379,Furniture,845.46,U93,64,Female,CA,39,4.0,8,502.25,333.91
2042-12-10,P8380,Books,582.53,U81,56,Male,NY,46,4.5,7,864.11,2726.83
2042-12-11,P8381,Clothing,491.75,U91,29,Female,IL,22,2.5,3,1508.15,389.47
2042-12-12,P8382,Clothing,484.54,U685,37,Male,CA,32,3.7,1,1314.38,337.19
2042-12-13,P8383,Clothing,692.97,U105,52,Male,WA,13,1.2,2,147.6,3146.49
2042-12-14,P8384,Clothing,100.99,U588,55,Female,OR,24,2.4,5,819.8,2202.94
2042-12-15,P8385,Electronics,626.08,U552,61,Female,IL,26,1.4,3,1569.95,4912.11
2042-12-16,P8386,Electronics,109.45,U616,44,Female,CA,27,3.5,4,1924.6,4666.81
2042-12-17,P8387,Electronics,217.91,U372,39,Female,NV,32,5.0,4,1598.45,2763.99
2042-12-18,P8388,Furniture,923.68,U418,29,Male,FL,49,4.7,8,873.75,2135.59
2042-12-19,P8389,Electronics,811.54,U465,48,Male,FL,17,2.5,6,906.32,2192.9
2042-12-20,P8390,Clothing,863.42,U833,36,Female,IL,36,4.3,4,317.72,2095.62
2042-12-21,P8391,Books,350.41,U322,29,Male,NV,37,4.7,7,1871.84,3443.42
2042-12-22,P8392,Clothing,403.58,U565,39,Male,WA,0,1.0,4,1978.89,2051.74
2042-12-23,P8393,Books,544.76,U956,27,Male,IL,0,3.8,4,478.42,2984.92
2042-12-24,P8394,Books,124.99,U831,27,Male,WA,49,1.7,4,1892.55,292.53
2042-12-25,P8395,Clothing,415.12,U331,58,Female,IL,45,4.5,6,226.53,3278.44
2042-12-26,P8396,Electronics,567.64,U109,45,Male,IL,10,2.9,5,1354.6,1543.11
2042-12-27,P8397,Furniture,437.44,U119,29,Male,IL,10,4.1,4,144.24,3605.87
2042-12-28,P8398,Clothing,716.09,U887,58,Female,IL,9,3.0,5,254.69,2369.57
2042-12-29,P8399,Electronics,834.4,U391,50,Female,NV,0,3.8,8,1911.37,4774.13
2042-12-30,P8400,Electronics,465.01,U143,51,Male,NV,45,3.5,8,631.79,2528.9
2042-12-31,P8401,Electronics,975.02,U982,33,Male,NV,7,2.9,6,1602.29,3922.63
2043-01-01,P8402,Electronics,941.76,U883,56,Female,NV,24,1.7,6,1181.85,3337.77
2043-01-02,P8403,Electronics,647.09,U392,56,Female,CA,16,3.0,2,655.83,995.08
2043-01-03,P8404,Clothing,390.11,U728,20,Male,IL,10,3.0,8,1032.62,1589.6
2043-01-04,P8405,Clothing,310.44,U481,57,Female,IL,44,4.0,9,1464.57,1531.14
2043-01-05,P8406,Electronics,623.15,U168,44,Female,NV,39,3.8,7,874.95,4869.34
2043-01-06,P8407,Clothing,453.16,U879,58,Female,IL,44,3.8,1,1830.83,1909.28
2043-01-07,P8408,Books,424.41,U201,19,Male,TX,36,1.0,2,1183.1,1629.64
2043-01-08,P8409,Clothing,749.19,U455,26,Female,FL,5,1.1,7,654.19,922.58
2043-01-09,P8410,Clothing,502.62,U485,64,Female,WA,3,4.7,6,605.96,673.31
2043-01-10,P8411,Clothing,113.25,U637,35,Male,NV,2,4.0,8,500.74,4852.84
2043-01-11,P8412,Furniture,216.44,U571,56,Male,NV,22,1.7,1,1808.79,3350.42
2043-01-12,P8413,Clothing,716.21,U869,59,Male,IL,37,3.4,8,1796.86,1535.36
2043-01-13,P8414,Books,386.12,U575,56,Male,NY,32,1.6,5,369.28,2230.01
2043-01-14,P8415,Electronics,58.4,U512,42,Male,TX,34,1.2,1,1997.42,201.08
2043-01-15,P8416,Books,125.85,U790,42,Female,IL,33,3.1,4,1655.63,4741.6
2043-01-16,P8417,Furniture,452.04,U453,56,Female,TX,10,3.2,4,325.15,4565.9
2043-01-17,P8418,Furniture,770.86,U448,31,Female,NV,29,4.1,2,1188.89,2816.99
2043-01-18,P8419,Electronics,93.62,U418,55,Female,WA,34,2.4,5,1101.9,2499.06
2043-01-19,P8420,Electronics,928.29,U237,42,Female,FL,39,1.3,3,1472.14,3332.83
2043-01-20,P8421,Electronics,373.26,U976,38,Female,IL,6,4.7,8,1066.27,1722.34
2043-01-21,P8422,Electronics,503.33,U946,42,Female,FL,19,2.8,4,198.2,2994.22
2043-01-22,P8423,Electronics,574.94,U890,49,Male,TX,18,2.8,9,504.36,92.22
2043-01-23,P8424,Electronics,312.89,U50,52,Female,CA,7,4.8,9,1810.23,431.33
2043-01-24,P8425,Clothing,536.12,U6,29,Female,OR,19,4.1,6,398.28,3501.59
2043-01-25,P8426,Clothing,145.72,U534,33,Female,NY,42,2.4,3,1421.17,2551.76
2043-01-26,P8427,Electronics,537.57,U976,32,Male,NV,38,4.8,2,942.2,2569.04
2043-01-27,P8428,Clothing,802.15,U361,24,Female,NY,5,4.8,3,76.07,3971.82
2043-01-28,P8429,Electronics,368.27,U50,30,Male,CA,26,3.4,4,1775.14,4437.69
2043-01-29,P8430,Books,470.25,U273,40,Female,FL,15,2.3,6,1773.5,386.15
2043-01-30,P8431,Clothing,239.64,U682,34,Female,WA,17,2.8,2,1938.66,451.27
2043-01-31,P8432,Electronics,572.08,U435,57,Female,IL,1,1.6,5,1582.81,3194.66
2043-02-01,P8433,Clothing,12.57,U331,38,Male,IL,3,3.6,7,1784.53,2359.48
2043-02-02,P8434,Furniture,163.6,U802,45,Male,IL,18,3.1,6,1496.72,2594.56
2043-02-03,P8435,Books,231.96,U366,53,Female,WA,7,3.0,3,350.32,3847.38
2043-02-04,P8436,Clothing,964.76,U869,26,Female,WA,32,4.4,1,1093.48,3182.38
2043-02-05,P8437,Electronics,485.29,U593,51,Male,TX,33,1.1,4,575.06,2975.45
2043-02-06,P8438,Furniture,854.94,U236,60,Female,NY,48,3.5,2,466.24,1336.29
2043-02-07,P8439,Furniture,523.66,U156,27,Female,WA,29,2.4,9,234.37,3137.1
2043-02-08,P8440,Electronics,478.06,U341,64,Male,IL,47,3.9,4,1054.96,4379.49
2043-02-09,P8441,Electronics,833.89,U795,29,Male,FL,39,4.5,8,1695.54,545.13
2043-02-10,P8442,Books,616.5,U51,39,Male,OR,45,3.4,7,1985.01,133.4
2043-02-11,P8443,Electronics,407.87,U582,29,Female,OR,28,3.1,9,627.25,2795.59
2043-02-12,P8444,Books,123.62,U510,23,Female,OR,41,1.8,8,1297.5,4157.2
2043-02-13,P8445,Furniture,281.59,U417,40,Male,NV,35,1.4,9,1626.08,2767.21
2043-02-14,P8446,Books,113.86,U75,47,Female,WA,45,4.7,8,1598.18,2757.02
2043-02-15,P8447,Electronics,135.36,U580,44,Male,FL,4,1.8,4,490.77,2596.57
2043-02-16,P8448,Electronics,994.75,U538,62,Female,WA,31,2.4,1,1845.37,4192.1
2043-02-17,P8449,Books,118.91,U702,21,Female,FL,41,1.9,7,477.85,694.88
2043-02-18,P8450,Electronics,164.6,U461,18,Female,FL,30,1.8,5,403.38,3399.71
2043-02-19,P8451,Clothing,324.23,U473,30,Female,FL,9,4.7,6,1990.78,1149.77
2043-02-20,P8452,Furniture,26.97,U570,64,Female,WA,33,3.5,1,460.81,1691.97
2043-02-21,P8453,Electronics,601.28,U991,31,Male,FL,40,4.8,4,660.14,3064.14
2043-02-22,P8454,Furniture,491.59,U100,39,Male,IL,15,2.4,3,1195.28,3437.49
2043-02-23,P8455,Books,917.02,U503,35,Female,FL,36,3.3,8,75.8,1129.53
2043-02-24,P8456,Furniture,909.79,U828,44,Female,FL,16,2.7,1,1827.68,1568.3
2043-02-25,P8457,Furniture,499.99,U398,34,Male,NV,26,2.2,7,990.09,2968.57
2043-02-26,P8458,Furniture,725.34,U580,51,Male,TX,20,3.5,2,495.28,2413.68
2043-02-27,P8459,Electronics,287.99,U246,48,Male,CA,19,1.8,5,1262.48,1431.0
2043-02-28,P8460,Electronics,341.4,U158,32,Female,NV,40,1.2,6,315.89,3991.93
2043-03-01,P8461,Electronics,607.16,U569,24,Female,WA,9,4.7,6,620.78,1138.35
2043-03-02,P8462,Clothing,330.86,U674,58,Male,WA,31,4.7,7,1075.39,1190.57
2043-03-03,P8463,Clothing,591.51,U72,24,Male,FL,15,1.4,4,1547.81,4761.5
2043-03-04,P8464,Clothing,537.42,U966,54,Female,OR,8,1.5,3,1134.82,3851.09
2043-03-05,P8465,Clothing,349.09,U287,33,Female,NV,18,4.1,6,1752.91,2844.39
2043-03-06,P8466,Clothing,429.16,U899,22,Female,WA,48,4.6,8,839.94,3729.22
2043-03-07,P8467,Books,812.93,U564,29,Female,CA,46,2.8,6,1474.66,3195.36
2043-03-08,P8468,Clothing,602.33,U49,60,Female,OR,16,3.3,8,1895.66,4023.68
2043-03-09,P8469,Electronics,350.99,U872,22,Female,WA,48,2.2,2,1869.4,4558.81
2043-03-10,P8470,Electronics,559.57,U671,42,Male,WA,25,4.9,5,441.4,4804.21
2043-03-11,P8471,Books,347.88,U189,31,Female,FL,34,3.0,6,1300.59,2095.34
2043-03-12,P8472,Furniture,966.11,U819,27,Male,IL,26,4.3,4,1963.42,1697.12
2043-03-13,P8473,Electronics,197.27,U199,64,Female,TX,24,3.2,3,665.98,4031.56
2043-03-14,P8474,Furniture,163.64,U931,45,Male,TX,27,4.8,2,1811.2,630.33
2043-03-15,P8475,Clothing,143.73,U923,36,Male,OR,37,1.3,2,424.51,2958.26
2043-03-16,P8476,Clothing,782.62,U620,63,Female,CA,46,3.4,9,323.49,1470.14
2043-03-17,P8477,Furniture,357.28,U73,48,Female,CA,13,3.1,4,54.52,4064.43
2043-03-18,P8478,Furniture,760.76,U358,49,Female,NV,33,4.4,5,1797.36,2370.27
2043-03-19,P8479,Clothing,837.63,U4,30,Female,NY,34,1.4,3,119.71,1428.96
2043-03-20,P8480,Books,282.24,U267,18,Male,NY,15,3.6,7,1941.24,1128.19
2043-03-21,P8481,Electronics,695.39,U213,30,Female,FL,30,2.1,6,1232.19,129.04
2043-03-22,P8482,Clothing,264.42,U784,59,Female,TX,36,3.1,1,932.1,1357.81
2043-03-23,P8483,Clothing,271.19,U5,19,Female,NV,30,4.6,8,1863.57,4111.55
2043-03-24,P8484,Furniture,624.21,U305,26,Male,WA,21,4.2,4,543.59,841.68
2043-03-25,P8485,Books,337.5,U112,55,Male,NY,44,3.0,5,904.83,2941.18
2043-03-26,P8486,Electronics,209.79,U370,58,Male,WA,40,2.7,6,1076.42,2728.13
2043-03-27,P8487,Clothing,766.86,U616,48,Male,IL,46,1.4,6,1016.56,849.91
2043-03-28,P8488,Clothing,121.98,U955,25,Male,TX,42,4.2,9,648.67,1001.68
2043-03-29,P8489,Books,865.05,U407,24,Female,WA,36,4.5,4,1403.26,4101.25
2043-03-30,P8490,Electronics,181.99,U836,62,Female,TX,44,4.4,8,516.9,2463.86
2043-03-31,P8491,Electronics,319.36,U525,33,Female,TX,43,2.5,7,1863.96,3064.95
2043-04-01,P8492,Electronics,992.16,U278,34,Male,CA,7,1.7,2,839.93,744.33
2043-04-02,P8493,Clothing,295.21,U587,58,Male,IL,13,3.5,4,1309.59,1304.71
2043-04-03,P8494,Furniture,254.5,U741,18,Female,TX,15,1.7,6,412.88,1719.87
2043-04-04,P8495,Books,357.49,U330,48,Male,NV,24,3.2,5,932.95,1843.6
2043-04-05,P8496,Electronics,133.8,U584,39,Female,IL,30,2.6,6,1058.06,456.34
2043-04-06,P8497,Clothing,103.29,U687,43,Female,OR,35,3.6,6,1505.61,3331.7
2043-04-07,P8498,Books,119.35,U157,33,Male,OR,42,2.1,7,193.67,3336.77
2043-04-08,P8499,Books,974.47,U927,56,Female,NY,28,4.8,8,1233.28,3275.08
2043-04-09,P8500,Clothing,544.4,U318,46,Male,IL,28,3.8,8,524.13,611.29
2043-04-10,P8501,Books,166.36,U304,50,Male,NV,16,3.5,3,916.22,1835.15
2043-04-11,P8502,Furniture,655.04,U292,37,Female,OR,43,2.9,8,1593.34,1448.6
2043-04-12,P8503,Furniture,473.73,U257,31,Male,CA,41,2.3,9,1345.27,1705.84
2043-04-13,P8504,Furniture,160.68,U635,52,Female,NY,22,2.8,4,269.06,4115.73
2043-04-14,P8505,Books,990.22,U845,44,Male,WA,27,2.3,6,1703.94,256.75
2043-04-15,P8506,Furniture,388.18,U19,64,Female,IL,42,4.5,1,1207.94,144.48
2043-04-16,P8507,Clothing,128.43,U214,21,Male,CA,38,4.3,4,1034.43,2756.55
2043-04-17,P8508,Books,355.59,U68,32,Female,CA,20,1.4,1,1138.5,210.17
2043-04-18,P8509,Clothing,297.07,U6,23,Female,WA,2,2.9,1,1816.86,1564.63
2043-04-19,P8510,Clothing,660.0,U397,40,Female,OR,29,3.4,6,1697.47,2619.43
2043-04-20,P8511,Clothing,240.43,U446,61,Female,NV,48,4.1,1,1010.75,2364.65
2043-04-21,P8512,Furniture,885.76,U736,52,Male,FL,42,3.8,7,552.02,2334.63
2043-04-22,P8513,Furniture,248.54,U859,45,Male,TX,39,4.3,8,1674.37,658.78
2043-04-23,P8514,Clothing,116.99,U199,28,Female,NY,19,1.4,4,1264.92,275.26
2043-04-24,P8515,Furniture,490.0,U199,20,Female,NV,33,3.6,4,320.74,884.66
2043-04-25,P8516,Books,191.61,U790,56,Male,NY,38,4.8,5,171.72,1963.32
2043-04-26,P8517,Clothing,429.06,U116,55,Female,TX,37,1.2,7,158.78,2124.01
2043-04-27,P8518,Electronics,738.07,U531,24,Male,CA,34,3.3,9,1650.74,3329.21
2043-04-28,P8519,Clothing,658.47,U701,25,Female,WA,1,1.4,6,741.64,4978.81
2043-04-29,P8520,Furniture,462.13,U889,32,Male,TX,6,1.7,4,1274.01,2454.52
2043-04-30,P8521,Electronics,785.22,U506,41,Female,WA,6,1.9,4,1304.98,2591.76
2043-05-01,P8522,Books,254.35,U182,32,Male,TX,38,4.9,8,221.76,1119.57
2043-05-02,P8523,Furniture,184.69,U236,25,Female,CA,3,3.1,3,1556.97,33.48
2043-05-03,P8524,Electronics,44.74,U77,18,Male,OR,45,2.2,1,1254.44,1753.54
2043-05-04,P8525,Furniture,370.42,U280,62,Female,IL,1,1.9,6,177.07,4838.56
2043-05-05,P8526,Books,544.95,U945,57,Male,IL,15,3.6,7,1586.9,433.52
2043-05-06,P8527,Clothing,422.35,U463,62,Female,FL,6,3.0,9,226.88,3606.31
2043-05-07,P8528,Furniture,930.5,U388,47,Male,NV,42,4.3,9,671.42,1828.94
2043-05-08,P8529,Books,402.01,U441,36,Male,NY,46,3.9,8,1703.15,3192.23
2043-05-09,P8530,Clothing,119.87,U376,61,Male,WA,32,1.7,9,1614.6,3272.88
2043-05-10,P8531,Clothing,630.15,U416,21,Female,CA,35,3.5,8,1262.51,2790.5
2043-05-11,P8532,Furniture,154.75,U166,54,Female,TX,26,4.7,4,1699.8,3721.4
2043-05-12,P8533,Electronics,234.61,U751,39,Female,FL,32,2.3,3,1955.96,1530.53
2043-05-13,P8534,Books,792.27,U664,18,Male,CA,36,2.0,3,737.66,555.15
2043-05-14,P8535,Clothing,509.7,U347,29,Male,IL,13,3.8,2,507.86,3315.27
2043-05-15,P8536,Electronics,854.55,U713,40,Female,NY,25,2.4,1,1349.47,601.7
2043-05-16,P8537,Books,520.26,U409,43,Male,NY,7,1.4,1,598.27,484.06
2043-05-17,P8538,Electronics,292.96,U637,23,Male,WA,16,2.2,5,1864.07,453.79
2043-05-18,P8539,Furniture,202.08,U118,54,Female,IL,19,2.0,8,1035.48,2011.54
2043-05-19,P8540,Electronics,275.42,U745,28,Male,TX,28,1.4,1,440.6,4068.88
2043-05-20,P8541,Furniture,591.47,U980,39,Male,CA,8,3.1,4,435.67,2480.57
2043-05-21,P8542,Furniture,704.47,U936,26,Male,OR,32,4.3,9,1089.63,3667.18
2043-05-22,P8543,Electronics,63.62,U980,22,Female,OR,0,2.6,1,762.5,284.65
2043-05-23,P8544,Electronics,683.84,U992,54,Male,NY,5,4.8,4,1331.84,4295.39
2043-05-24,P8545,Electronics,634.9,U49,62,Male,NV,14,4.2,5,1086.23,3357.04
2043-05-25,P8546,Clothing,94.09,U483,58,Female,CA,37,3.3,4,475.6,4638.04
2043-05-26,P8547,Furniture,775.84,U716,36,Female,FL,7,3.4,7,366.33,86.13
2043-05-27,P8548,Clothing,463.33,U119,24,Male,NY,31,2.8,2,903.57,4063.94
2043-05-28,P8549,Electronics,633.34,U173,24,Female,TX,28,3.3,2,1870.94,4315.13
2043-05-29,P8550,Electronics,715.78,U24,37,Female,NY,46,4.4,3,1270.6,1880.44
